yearID,teamID,lgID,playerID,salary,pos,name
2016,OAK,AL,rzepcma01,2950000,P,Marc Rzepczynski
2016,OAK,AL,semiema01,512500,SS,Marcus Semien
2016,OAK,AL,sogarer01,1500000,SS,Eric Sogard
2016,OAK,AL,valenda01,3150000,OF,Danny Valencia
2016,OAK,AL,vogtst01,527500,C,Stephen Vogt
2016,PHI,NL,altheaa01,515500,C,Aaron Altherr
2016,PHI,NL,ascheco01,530000,OF,Cody Asche
2016,PHI,NL,blancan01,1450000,OF,Andres Blanco
2016,PHI,NL,bourjpe01,2000000,P,Peter Bourjos
2016,PHI,NL,burriem01,925000,P,Emmanuel Burriss
2016,PHI,NL,eickhje01,516000,P,Jerad Eickhoff
2016,PHI,NL,francma02,517500,OF,Maikel Franco
2016,PHI,NL,galvifr01,2000000,P,Freddy Galvis
2016,PHI,NL,goeddty01,507500,P,Tyler Goeddel
2016,PHI,NL,gomezje01,1400000,P,Jeanmar Gomez
2016,PHI,NL,harrima01,13000000,OF,Matt Harrison
2016,PHI,NL,hellije01,7000000,1B,Jeremy Hellickson
2016,PHI,NL,hernace02,525000,OF,Cesar Hernandez
2016,PHI,NL,hernada01,3900000,OF,David Hernandez
2016,PHI,NL,herreod01,528000,OF,Odubel Herrera
2016,PHI,NL,hinojda01,514000,C,Dalier Hinojosa
2016,PHI,NL,hollama01,512500,P,Mario Hollands
2016,PHI,NL,huntece01,507500,P,Cedric Hunter
2016,PHI,NL,margoma01,512500,SS,Manuel Margot
2016,PHI,NL,mortoch02,8000000,SS,Charlie Morton
2016,PHI,NL,nerishe01,515000,P,Hector Neris
2016,PHI,NL,nolaaa01,517500,P,Aaron Nola
2016,PHI,NL,oberhbr01,518000,C,Brett Oberholtzer
2016,PHI,NL,rufda01,527000,OF,Darin Ruf
2016,PHI,NL,ruizca01,8500000,C,Carlos Ruiz
2016,PHI,NL,ruppca01,518000,C,Cameron Rupp
2016,PHI,NL,russeja02,1500000,P,James Russell
2016,PHI,NL,stumpda01,507500,P,Daniel Stumpf
2016,PHI,NL,velasvi01,516000,P,Vince Velasquez
2016,PIT,NL,caminar01,532500,OF,Arquimedes Caminero
2016,PIT,NL,cervefr01,3500000,OF,Francisco Cervelli
2016,PIT,NL,colege01,548000,P,Gerrit Cole
2016,PIT,NL,diazel01,510000,C,Elias Diaz
2016,PIT,NL,felizne01,3900000,P,Neftali Feliz
2016,PIT,NL,figueco01,550000,P,Cole Figueroa
2016,PIT,NL,freesda01,3000000,P,David Freese
2016,PIT,NL,harrijo05,5250000,OF,Josh Harrison
2016,PIT,NL,hugheja02,2175000,2B,Jared Hughes
2016,PIT,NL,jasojo01,4000000,P,John Jaso
2016,PIT,NL,joycema01,1000000,OF,Matthew Joyce
2016,PIT,NL,kangju01,2500000,P,Jung Ho Kang
2016,PIT,NL,liriafr01,13666667,OF,Francisco Liriano
2016,PIT,NL,lobstky01,520000,P,Kyle Lobstein
2016,PIT,NL,lockeje01,3025000,P,Jeff Locke
2016,PIT,NL,luebkco01,1000000,P,Cory Luebke
2016,PIT,NL,martest01,3333333,P,Starling Marte
2016,PIT,NL,mccutan01,13208333,1B,Andrew McCutchen
2016,PIT,NL,melanma01,9650000,OF,Mark Melancon
2016,PIT,NL,mercejo03,2075000,SS,Jordy Mercer
2016,PIT,NL,morsemi01,8000000,SS,Mike Morse
2016,PIT,NL,nicasju01,3000000,C,Juan Nicasio
2016,PIT,NL,niesejo01,9000000,P,Jonathon Niese
2016,PIT,NL,polangr01,535000,OF,Gregory Polanco
2016,PIT,NL,rodrise01,2500000,SS,Sean Rodriguez
2016,PIT,NL,stewach01,1350000,C,Chris Stewart
2016,PIT,NL,vogelry01,2000000,P,Ryan Vogelsong
2016,PIT,NL,watsoto01,3450000,P,Tony Watson
2016,SDP,NL,baumabu01,520000,OF,Buddy Baumann
2016,SDP,NL,bethach01,511200,P,Christian Bethancourt
2016,SDP,NL,blashja01,507500,OF,Jabari Blash
2016,SDP,NL,buchtry01,520000,OF,Ryan Buchter
2016,SDP,NL,cashnan01,7150000,3B,Andrew Cashner
2016,SDP,NL,edwarjo02,509600,OF,Jon Edwards
2016,SDP,NL,jankotr01,508800,P,Travis Jankowski
2016,SDP,NL,jayjo02,6225000,P,Jon Jay
2016,SDP,NL,kempma01,21500000,C,Matt Kemp
2016,SDP,NL,maurebr01,526400,P,Brandon Maurer
2016,SDP,NL,myerswi01,523900,1B,Wil Myers
2016,SDP,NL,norride01,2925000,SS,Derek Norris
2016,SDP,NL,perdolu02,507500,2B,Luis Perdomo
2016,SDP,NL,pomerdr01,1350000,P,Drew Pomeranz
2016,SDP,NL,quackke01,521200,P,Kevin Quackenbush
2016,SDP,NL,ramiral03,3000000,SS,Alexei Ramirez
2016,SDP,NL,reaco01,510200,P,Colin Rea
2016,SDP,NL,rodnefe01,1600000,P,Fernando Rodney
2016,SDP,NL,rosalad01,800000,SS,Adam Rosales
2016,SDP,NL,rossty01,9625000,P,Tyson Ross
2016,SDP,NL,shielja02,21000000,P,James Shields
2016,SDP,NL,solarya01,525500,3B,Yangervis Solarte
2016,SDP,NL,spangco01,517700,OF,Cory Spangenberg
2016,SDP,NL,thornma01,1600000,P,Matt Thornton
2016,SDP,NL,uptonbj01,15450000,OF,Melvin Upton
2016,SDP,NL,villaca01,1490314,P,Carlos Villanueva
2016,SDP,NL,wallabr01,1000000,3B,Brett Wallace
2016,SEA,AL,aokino01,5500000,OF,Nori Aoki
2016,SEA,AL,benoijo01,7500000,P,Joaquin Benoit
2016,SEA,AL,canoro01,24000000,C,Robinson Cano
2016,SEA,AL,cishest01,4000000,P,Steve Cishek
2016,SEA,AL,clevest01,516500,P,Steve Clevenger
2016,SEA,AL,cookry01,1100000,OF,Ryan Cook
2016,SEA,AL,cruzne02,14250000,OF,Nelson Cruz
2016,SEA,AL,furbuch01,1600000,P,Charlie Furbush
2016,SEA,AL,gutiefr01,1500000,P,Franklin Gutierrez
2016,SEA,AL,hernafe02,25857143,OF,Felix Hernandez
2016,SEA,AL,iannech01,4250000,P,Chris Iannetta
2016,SEA,AL,iwakuhi01,10976096,1B,Hisashi Iwakuma
2016,SEA,AL,karnsna01,523700,P,Nate Karns
2016,SEA,AL,leeda02,1000000,P,Dae-ho Lee
2016,SEA,AL,lindad01,8000000,OF,Adam Lind
2016,SEA,AL,marteke01,515400,P,Ketel Marte
2016,SEA,AL,martile01,4150000,P,Leonys Martin
2016,SEA,AL,montgmi01,515000,P,Mike Montgomery
2016,SEA,AL,nunovi01,532900,OF,Vidal Nuno
2016,SEA,AL,peraljo01,1250000,C,Joel Peralta
2016,SEA,AL,sardilu01,512000,SS,Luis Sardinas
2016,SEA,AL,scribev01,807500,P,Evan Scribner
2016,SEA,AL,seageky01,8000000,SS,Kyle Seager
2016,SEA,AL,smithse01,6750000,OF,Seth Smith
2016,SEA,AL,sucreje01,512000,P,Jesus Sucre
2016,SEA,AL,vinceni01,525500,P,Nick Vincent
2016,SEA,AL,walketa01,528600,P,Taijuan Walker
2016,SEA,AL,zychto01,511000,P,Tony Zych
2016,SFG,NL,adriaeh01,512500,SS,Ehire Adrianza
2016,SFG,NL,beltbr01,6200000,P,Brandon Belt
2016,SFG,NL,blancgr01,3900000,OF,Gregor Blanco
2016,SFG,NL,browntr01,508500,OF,Trevor Brown
2016,SFG,NL,bumgama01,9916667,OF,Madison Bumgarner
2016,SFG,NL,cainma01,20833333,3B,Matt Cain
2016,SFG,NL,garcija01,6500000,2B,Santiago Casilla
2016,SFG,NL,crawfbr01,6000000,C,Brandon Crawford
2016,SFG,NL,cuetojo01,17500000,P,Johnny Cueto
2016,SFG,NL,duffyma02,537500,P,Matt Duffy
2016,SFG,NL,gearrco01,550000,P,Cory Gearrin
2016,SFG,NL,hestoch01,530000,SS,Chris Heston
2016,SFG,NL,kontoge01,1150000,P,George Kontos
2016,SFG,NL,lopezja02,5000000,P,Javier Lopez
2016,SFG,NL,osichjo01,512500,OF,Josh Osich
2016,SFG,NL,paganan01,11250000,OF,Angel Pagan
2016,SFG,NL,panikjo01,545000,P,Joe Panik
2016,SFG,NL,peavyja01,15000000,P,Jake Peavy
2016,SFG,NL,pencehu01,18700000,C,Hunter Pence
2016,SFG,NL,poseybu01,20777778,C,Buster Posey
2016,SFG,NL,romose01,9000000,P,Sergio Romo
2016,SFG,NL,samarje01,10800000,P,Jeff Samardzija
2016,SFG,NL,spande01,5000000,OF,Denard Span
2016,SFG,NL,strichu01,517500,P,Hunter Strickland
2016,SFG,NL,tomlike01,512500,SS,Kelby Tomlinson
2016,STL,NL,adamsma01,1650000,SS,Matt Adams
2016,STL,NL,bowmama01,507500,P,Matthew Bowman
2016,STL,NL,broxtjo01,3750000,OF,Jonathan Broxton
2016,STL,NL,carpema01,6500000,P,Matt Carpenter
2016,STL,NL,fryerer01,575000,P,Eric Fryer
2016,STL,NL,garcigr01,507500,2B,Greg Garcia
2016,STL,NL,garcija02,11500000,2B,Jaime Garcia
2016,STL,NL,grichra01,520000,2B,Randal Grichuk
2016,STL,NL,gyorkje01,4000000,P,Jedd Gyorko
2016,STL,NL,harrimi03,509000,OF,Mitch Harris
2016,STL,NL,hazelje01,507500,C,Jeremy Hazelbaker
2016,STL,NL,hollima01,17000000,P,Matt Holliday
2016,STL,NL,leakemi01,12000000,P,Mike Leake
2016,STL,NL,lynnla01,7500000,OF,Lance Lynn
2016,STL,NL,lyonsty01,512500,OF,Tyler Lyons
2016,STL,NL,manesse01,1400000,P,Seth Maness
2016,STL,NL,martica04,539000,C,Carlos Martinez
2016,STL,NL,molinya01,14200000,OF,Yadier Molina
2016,STL,NL,mossbr01,8250000,P,Brandon Moss
2016,STL,NL,ohse01,2500000,OF,Seung-hwan Oh
2016,STL,NL,penabr01,2500000,P,Brayan Pena
2016,STL,NL,peraljh01,12500000,C,Jhonny Peralta
2016,STL,NL,phamth01,510000,OF,Tommy Pham
2016,STL,NL,piscost01,512500,2B,Stephen Piscotty
2016,STL,NL,rosentr01,5600000,P,Trevor Rosenthal
2016,STL,NL,siegrke01,539000,P,Kevin Siegrist
2016,STL,NL,tejadru01,1500000,SS,Ruben Tejada
2016,STL,NL,wachami01,539000,P,Michael Wacha
2016,STL,NL,wainwad01,19500000,P,Adam Wainwright
2016,STL,NL,waldejo01,3675000,P,Jordan Walden
2016,STL,NL,wongko01,1250000,OF,Kolten Wong
2016,TBR,AL,archech01,2916667,OF,Chris Archer
2016,TBR,AL,beckhti01,514500,P,Tim Beckham
2016,TBR,AL,boxbebr01,519200,P,Brad Boxberger
2016,TBR,AL,casalcu01,513600,OF,Curt Casali
2016,TBR,AL,cedenxa01,524100,OF,Xavier Cedeno
2016,TBR,AL,cobbal01,4000000,P,Alex Cobb
2016,TBR,AL,colomal01,521700,P,Alex Colome
2016,TBR,AL,congeha01,1500000,SS,Hank Conger
2016,TBR,AL,dickeco01,522900,C,Corey Dickerson
2016,TBR,AL,evelada01,895000,OF,Dana Eveland
2016,TBR,AL,farquda01,527000,P,Danny Farquhar
2016,TBR,AL,forsylo01,2250000,P,Logan Forsythe
2016,TBR,AL,geltzst01,519300,C,Steve Geltz
2016,TBR,AL,guyerbr01,1185000,P,Brandon Guyer
2016,TBR,AL,jennide01,3300000,P,Desmond Jennings
2016,TBR,AL,kiermke01,514400,P,Kevin Kiermaier
2016,TBR,AL,longoev01,12600018,P,Evan Longoria
2016,TBR,AL,millebr02,527600,SS,Brad Miller
2016,TBR,AL,moorema02,5100000,OF,Matt Moore
2016,TBR,AL,morrilo01,4200000,SS,Logan Morrison
2016,TBR,AL,odorija01,520700,C,Jake Odorizzi
2016,TBR,AL,pearcst01,4750000,P,Steve Pearce
2016,TBR,AL,ramirer02,2375000,P,Erasmo Ramirez
2016,TBR,AL,romeren01,510000,OF,Enny Romero
2016,TBR,AL,smylydr01,3750000,P,Drew Smyly
2016,TBR,AL,souzast01,516100,OF,Steven Souza
2016,TBR,AL,webbry01,1000000,P,Ryan Webb
2016,TBR,AL,whitlch01,524525,P,Chase Whitley
2016,TEX,AL,alberha01,511500,SS,Hanser Alberto
2016,TEX,AL,andruel01,15333333,C,Elvis Andrus
2016,TEX,AL,barneto01,1500000,SS,Tony Barnette
2016,TEX,AL,beltrad01,18000000,P,Adrian Beltre
2016,TEX,AL,chiriro01,1550000,OF,Robinson Chirinos
2016,TEX,AL,choosh01,20000000,OF,Shin-Soo Choo
2016,TEX,AL,darviyu01,10000000,P,Yu Darvish
2016,TEX,AL,deshide02,517300,OF,Delino DeShields
2016,TEX,AL,desmoia01,8000000,OF,Ian Desmond
2016,TEX,AL,diekmja01,1255000,C,Jake Diekman
2016,TEX,AL,dysonsa01,525270,C,Sam Dyson
2016,TEX,AL,faulkan01,508500,P,Andrew Faulkner
2016,TEX,AL,fieldpr01,24000000,P,Prince Fielder
2016,TEX,AL,gimench01,975000,OF,Chris Gimenez
2016,TEX,AL,hamelco01,22500000,P,Cole Hamels
2016,TEX,AL,hamiljo03,24000000,P,Josh Hamilton
2016,TEX,AL,holadbr01,519000,P,Bryan Holaday
2016,TEX,AL,jackslu01,508500,P,Luke Jackson
2016,TEX,AL,kelake01,518000,P,Keone Kela
2016,TEX,AL,kleinph01,509500,P,Phil Klein
2016,TEX,AL,lewisco01,6000000,P,Colby Lewis
2016,TEX,AL,morelmi01,5700000,OF,Mitch Moreland
2016,TEX,AL,odorro01,522700,C,Rougned Odor
2016,TEX,AL,perezma02,3150000,2B,Martin Perez
2016,TEX,AL,ruary01,510120,OF,Ryan Rua
2016,TEX,AL,ruggiju01,1650000,OF,Justin Ruggiano
2016,TEX,AL,schepta01,900000,P,Tanner Scheppers
2016,TEX,AL,tollesh01,3275000,P,Shawn Tolleson
2016,TEX,AL,wilheto01,3100000,P,Tom Wilhelmsen
2016,TOR,AL,barneda01,1050000,OF,Darwin Barney
2016,TOR,AL,bautijo02,14000000,OF,Jose Bautista
2016,TOR,AL,biagijo01,507500,P,Joe Biagini
2016,TOR,AL,carreez01,521800,P,Ezequiel Carrera
2016,TOR,AL,cecilbr01,3800000,3B,Brett Cecil
2016,TOR,AL,chaveje01,4000000,SS,Jesse Chavez
2016,TOR,AL,colabch01,521300,OF,Chris Colabello
2016,TOR,AL,dicker.01,12000000,C,Paul Dicken
2016,TOR,AL,donaljo02,11650000,OF,Josh Donaldson
2016,TOR,AL,encared01,10000000,C,Edwin Encarnacion
2016,TOR,AL,estrama01,11500000,C,Marco Estrada
2016,TOR,AL,floydga01,1000000,P,Gavin Floyd
2016,TOR,AL,goinsry01,520200,P,Ryan Goins
2016,TOR,AL,happja01,10000000,P,J. A. Happ
2016,TOR,AL,leonar01,510500,OF,Arnold Leon
2016,TOR,AL,loupaa01,1050000,OF,Aaron Loup
2016,TOR,AL,martiru01,15000000,P,Russell Martin
2016,TOR,AL,moralfr01,2000000,OF,Franklin Morales
2016,TOR,AL,osunaro01,516100,OF,Roberto Osuna
2016,TOR,AL,pillake01,521100,OF,Kevin Pillar
2016,TOR,AL,sanchaa01,517800,P,Aaron Sanchez
2016,TOR,AL,saundmi01,2900000,OF,Michael Saunders
2016,TOR,AL,schulbo02,513300,P,Bo Schultz
2016,TOR,AL,smoakju01,3900000,1B,Justin Smoak
2016,TOR,AL,storedr01,8375000,P,Drew Storen
2016,TOR,AL,stromma01,515900,P,Marcus Stroman
2016,TOR,AL,tholejo01,800000,C,Josh Thole
2016,TOR,AL,travide01,511200,2B,Devon Travis
2016,TOR,AL,tulowtr01,20000000,SS,Troy Tulowitzki
2016,WSN,NL,barreaa01,519400,OF,Aaron Barrett
2016,WSN,NL,belisma01,1250000,P,Matt Belisle
2016,WSN,NL,drewst01,3000000,P,Stephen Drew
2016,WSN,NL,espinda01,2875000,P,Danny Espinosa
2016,WSN,NL,gonzagi01,12100000,OF,Gio Gonzalez
2016,WSN,NL,harpebr03,5000000,OF,Bryce Harper
2016,WSN,NL,heisech01,1250000,1B,Chris Heisey
2016,WSN,NL,kellesh01,4000000,SS,Shawn Kelley
2016,WSN,NL,lobatjo01,1387500,P,Jose Lobaton
2016,WSN,NL,murphda08,8000000,OF,Daniel Murphy
2016,WSN,NL,papeljo01,10936574,P,Jonathan Papelbon
2016,WSN,NL,perezol01,3000000,P,Oliver Perez
2016,WSN,NL,petityu01,2500000,P,Yusmeiro Petit
2016,WSN,NL,ramoswi01,5350000,C,Wilson Ramos
2016,WSN,NL,rendoan01,2800000,3B,Anthony Rendon
2016,WSN,NL,reverbe01,6250000,OF,Ben Revere
2016,WSN,NL,riverfe01,516100,3B,Felipe Rivero
2016,WSN,NL,roarkta01,543400,P,Tanner Roark
2016,WSN,NL,robincl01,534900,1B,Clint Robinson
2016,WSN,NL,rossjo01,514400,P,Joe Ross
2016,WSN,NL,scherma01,22142857,P,Max Scherzer
2016,WSN,NL,strasst01,10400000,P,Stephen Strasburg
2016,WSN,NL,taylomi02,524000,OF,Michael Taylor
2016,WSN,NL,treinbl01,524900,P,Blake Treinen
2016,WSN,NL,werthja01,21733615,OF,Jayson Werth
2016,WSN,NL,zimmery01,14000000,1B,Ryan Zimmerman
